policy,time_s,waiting_cars,reward,avg_speed,avg_co2
Cyclic,2039,1.0,-12.737258911132812,10.862621307373047,170.1693878173828
Cyclic,2044,1.0,-12.344767570495605,10.832237243652344,159.73934936523438
Cyclic,2059,1.0,-11.358808517456055,10.912985801696777,154.05355834960938
Cyclic,2064,2.0,-11.139822006225586,10.944022178649902,138.13417053222656
Cyclic,2078,0.0,-11.436299324035645,10.871424674987793,166.44888305664062
Cyclic,2083,1.0,-12.146315574645996,10.868313789367676,166.68011474609375
Cyclic,2095,0.0,-12.010015487670898,10.912566184997559,175.87332153320312
Cyclic,2100,0.0,-11.74954891204834,10.945216178894043,165.80580139160156
Cyclic,2115,0.0,-10.702752113342285,10.952260971069336,159.302001953125
Cyclic,2120,1.0,-10.444661140441895,10.928587913513184,145.5300750732422
Cyclic,2134,0.0,-12.741774559020996,10.877699851989746,189.57618713378906
Cyclic,2139,1.0,-12.738478660583496,10.926122665405273,185.73196411132812
Cyclic,2151,2.0,-11.629888534545898,10.942042350769043,151.50816345214844
Cyclic,2156,2.0,-11.040745735168457,10.939937591552734,147.88294982910156
Cyclic,2171,0.0,-11.53132438659668,10.847285270690918,177.92066955566406
Cyclic,2176,0.0,-11.578786849975586,10.864713668823242,156.66958618164062
Cyclic,2190,0.0,-10.947851181030273,10.924578666687012,153.28639221191406
Cyclic,2195,1.0,-11.254049301147461,10.94680118560791,153.2836151123047
Cyclic,2207,0.0,-10.741317749023438,10.914064407348633,160.3448486328125
Cyclic,2212,1.0,-9.532955169677734,10.884045600891113,129.9218292236328
Cyclic,2227,1.0,-10.69449520111084,10.845664978027344,143.4914093017578
Cyclic,2232,1.0,-10.656755447387695,10.864241600036621,158.6186981201172
Cyclic,2246,1.0,-11.204044342041016,10.850564002990723,163.64979553222656
Cyclic,2251,1.0,-11.77078914642334,10.83437728881836,151.821533203125
Cyclic,2263,0.0,-11.992450714111328,10.858490943908691,163.2112579345703
Cyclic,2268,1.0,-11.957612991333008,10.88845157623291,161.97760009765625
Cyclic,2283,0.0,-11.942872047424316,10.941131591796875,156.88430786132812
Cyclic,2288,0.0,-11.36638355255127,10.93587589263916,140.09239196777344
Cyclic,2302,0.0,-10.578938484191895,10.921930313110352,155.45260620117188
Cyclic,2307,0.0,-11.275317192077637,10.920221328735352,151.98216247558594
Cyclic,2319,0.0,-12.512414932250977,10.885051727294922,158.27273559570312
Cyclic,2324,1.0,-12.081866264343262,10.916000366210938,176.7105712890625
Cyclic,2339,2.0,-10.406658172607422,10.923935890197754,149.7160186767578
Cyclic,2344,1.0,-10.042561531066895,10.817472457885742,157.85769653320312
Cyclic,2358,1.0,-11.25966739654541,10.89367961883545,155.69842529296875
Cyclic,2363,1.0,-11.995807647705078,10.852356910705566,184.7292938232422
Cyclic,2375,1.0,-11.248565673828125,10.931391716003418,160.41717529296875
Cyclic,2380,1.0,-10.625967025756836,10.93382453918457,146.74168395996094
Cyclic,2395,0.0,-11.015902519226074,10.885492324829102,167.9503173828125
Cyclic,2400,0.0,-12.493306159973145,10.848433494567871,180.70936584472656
Cyclic,2414,0.0,-12.624866485595703,10.89982795715332,174.7087860107422
Cyclic,2419,1.0,-11.963635444641113,10.886029243469238,135.432373046875
Cyclic,2431,2.0,-10.605469703674316,10.840658187866211,146.70608520507812
Cyclic,2436,1.0,-10.101212501525879,10.808769226074219,156.24600219726562
Cyclic,2451,1.0,-12.090566635131836,10.899550437927246,170.21902465820312
Cyclic,2456,1.0,-12.14299201965332,10.897238731384277,169.4840545654297
Cyclic,2470,1.0,-11.140029907226562,10.92529010772705,144.32981872558594
Cyclic,2475,1.0,-11.005478858947754,10.928445816040039,149.30419921875
Cyclic,2487,0.0,-11.636565208435059,10.897650718688965,170.9326934814453
Cyclic,2492,0.0,-12.531718254089355,10.883784294128418,175.40956115722656
Cyclic,2507,0.0,-11.440239906311035,10.930463790893555,144.75172424316406
Cyclic,2512,1.0,-10.497452735900879,10.93509578704834,165.4138641357422
Cyclic,2526,0.0,-11.078292846679688,10.83277416229248,159.7870635986328
Cyclic,2531,2.0,-13.397079467773438,10.857820510864258,194.32618713378906
Cyclic,2543,1.0,-11.736534118652344,10.892111778259277,168.1864471435547
Cyclic,2548,1.0,-11.47417163848877,10.900308609008789,150.08975219726562
Cyclic,2563,1.0,-10.561832427978516,10.918060302734375,143.25453186035156
Cyclic,2568,2.0,-11.366134643554688,10.92162036895752,142.95864868164062
Cyclic,2582,1.0,-10.770543098449707,10.837446212768555,151.72149658203125
Cyclic,2587,2.0,-10.591111183166504,10.820049285888672,150.03077697753906
Cyclic,2599,2.0,-11.543851852416992,10.847898483276367,171.1376953125
Cyclic,2604,2.0,-10.844352722167969,10.836800575256348,146.08229064941406
Cyclic,2619,0.0,-12.478458404541016,10.829751968383789,180.16673278808594
Cyclic,2624,0.0,-12.973684310913086,10.846598625183105,207.900634765625
Cyclic,2638,0.0,-11.514719009399414,10.90873908996582,153.16073608398438
Cyclic,2643,0.0,-10.531929016113281,10.918610572814941,158.0837860107422
Cyclic,2655,0.0,-11.347982406616211,10.904755592346191,157.0150146484375
Cyclic,2660,2.0,-11.418864250183105,10.904746055603027,140.3104248046875
Cyclic,2675,0.0,-12.194583892822266,10.832801818847656,171.07176208496094
Cyclic,2680,1.0,-11.791892051696777,10.873973846435547,145.47250366210938
Cyclic,2694,1.0,-10.81564712524414,10.928668022155762,134.80787658691406
Cyclic,2699,2.0,-10.61667251586914,10.891634941101074,155.3097381591797
Cyclic,2711,0.0,-11.18167781829834,10.871773719787598,157.16525268554688
Cyclic,2716,1.0,-12.081581115722656,10.884296417236328,168.42674255371094
Cyclic,2731,0.0,-11.758437156677246,10.944947242736816,172.56192016601562
